#Base quast results: C:\Users\Xiaotuantuan\Documents\quast_2\r9\raw_snp_filtered_indel\quast_results
#compare quast results: C:\Users\Xiaotuantuan\Documents\quast_2\r9\raw_snp_raw_indel\quast_results
##CHROM	BASE_PHASEBLOCK	BASE_CONTIG_START	BASE_CONTIG_END	COMP_PHASEBLOCK	COMP_CONTIG_START	COMP_CONTIG_END	MIS_MSG	LAST_FRAGMENT_LENGTH	NEXT_FRAGMENT_LENGTH
chr1_MATERNAL	hap2_contig_1254_phaseblock_72	56340013	57158876	hap2_contig_1254_phaseblock_26	57074309	57074310	local misassembly	1317515	69020
chr1_MATERNAL	hap1_contig_1276_phaseblock_0	1	431684	hap1_contig_1276_phaseblock_0	126260	126655	local misassembly	126259	1788355
chr1_MATERNAL	hap1_contig_1727_phaseblock_7	8296863	11931059	hap2_contig_1727_phaseblock_2	9022933	9022934	translocation	723199	3991052
chr1_MATERNAL	hap1_contig_1727_phaseblock_9	12065603	15162304	hap2_contig_1727_phaseblock_2	13013986	13013987	translocation	3991052	251960
chr1_MATERNAL	hap1_contig_1727_phaseblock_9	12065603	15162304	hap2_contig_1727_phaseblock_2	13265947	13265948	translocation	251960	3820814
chr1_MATERNAL	hap1_contig_2987_phaseblock_0	1	184554	hap1_contig_2987_phaseblock_0	30539	30540	translocation	30538	719993
chr1_MATERNAL	hap2_contig_1260_phaseblock_0	1	1177328	hap1_contig_1260_phaseblock_19	48530	48531	relocation, inconsistency = 756012	43463	4511763
chr1_MATERNAL	hap2_contig_1809_phaseblock_0	1	105107	hap1_contig_1809_phaseblock_0	89417	89418	relocation, inconsistency = 27863	89416	13544
chr1_PATERNAL	hap1_contig_102_phaseblock_8	10918142	13667356	hap2_contig_102_phaseblock_3	13033902	13033903	translocation	8436890	624476
chr1_PATERNAL	hap2_contig_1254_phaseblock_20	11022907	12838308	hap2_contig_1254_phaseblock_8	11831139	11831140	translocation	4624684	2673677
chr1_PATERNAL	hap1_contig_1361_phaseblock_0	1	277734	hap2_contig_1361_phaseblock_0	73476	73477	relocation, inconsistency = 28987072	73475	8987
chr1_PATERNAL	hap1_contig_1361_phaseblock_0	1	277734	hap2_contig_1361_phaseblock_0	82464	82465	relocation, inconsistency = 29060502	8987	130244
chr1_PATERNAL	hap1_contig_1361_phaseblock_0	1	277734	hap2_contig_1361_phaseblock_0	212709	213009	local misassembly	130244	71824
chr1_PATERNAL	hap2_contig_1727_phaseblock_7	8291500	11927962	hap1_contig_1727_phaseblock_2	9026099	9026100	translocation	725801	3990717
chr1_PATERNAL	hap2_contig_1727_phaseblock_9	12062487	15157704	hap1_contig_1727_phaseblock_2	13016817	13016818	translocation	3990717	252007
chr1_PATERNAL	hap2_contig_1727_phaseblock_9	12062487	15157704	hap1_contig_1727_phaseblock_2	13268825	13268826	translocation	252007	3822692
chr1_PATERNAL	hap2_contig_2751_phaseblock_1	3513152	4180614	hap2_contig_2751_phaseblock_1	3896522	3896523	translocation	398398	3721412
chr1_PATERNAL	hap1_contig_2987_phaseblock_5	2987926	3427443	hap1_contig_2987_phaseblock_1	3384224	3384225	translocation	2633690	42121
chr1_PATERNAL	hap2_contig_821_phaseblock_4	2970104	3912850	hap1_contig_821_phaseblock_0	3490941	3490942	translocation	3319094	1072955
chr1_PATERNAL	hap2_contig_122_phaseblock_1	577229	1581570	hap2_contig_122_phaseblock_0	788271	788562	translocation	788270	804321
chr2_MATERNAL	hap1_contig_53_phaseblock_88	69982862	71152961	hap1_contig_53_phaseblock_39	70852665	70852666	translocation	4036449	1067315
chr2_MATERNAL	hap1_contig_53_phaseblock_100	76999847	78078720	hap2_contig_53_phaseblock_43	77258011	77258012	translocation	236842	8858224
chr2_MATERNAL	hap2_contig_53_phaseblock_84	62301536	63640601	hap2_contig_53_phaseblock_38	63140724	63140725	translocation	899405	3707173
chr2_MATERNAL	hap1_contig_846_phaseblock_100	64044078	66101894	hap1_contig_846_phaseblock_37	64452379	64452380	translocation	2916269	1649813
chr2_MATERNAL	hap1_contig_846_phaseblock_124	91982353	92721739	hap1_contig_846_phaseblock_49	92140602	92140603	translocation	3718222	1003513
chr2_MATERNAL	hap2_contig_846_phaseblock_140	101869932	103128520	hap2_contig_846_phaseblock_57	102882280	102882281	translocation	1009857	2561306
chr2_MATERNAL	hap2_contig_893_phaseblock_5	4793216	5331169	hap1_contig_893_phaseblock_4	5175436	5175437	translocation	384723	11155321
chr2_PATERNAL	hap1_contig_53_phaseblock_84	62288499	63627237	hap1_contig_53_phaseblock_38	63109612	63109613	translocation	899032	3706602
chr2_PATERNAL	hap2_contig_53_phaseblock_100	77015184	78100620	hap1_contig_53_phaseblock_42	77238131	77238132	translocation	3412741	9547696
