#CONTIG_NAME	CONTIG_START	CONTIG_END	SNP_COUNT	SNP_DENSITY	INDEL_COUNT	INDEL_DENSITY
contig_1254	55656793	55856794	177	0.8849911500884992	36	0.17999820001799982	
contig_1260	0	148531	182	1.2253251824522662	35	0.23563945816389734	
contig_1276	26260	226655	441	2.2006427273997486	61	0.3043972933591489	
contig_164	0	102037	13	0.1274035163370509	0	0.0	
contig_1727	12913986	13113987	299	1.4949850501494986	54	0.26999730002699973	
contig_1727	13165947	13365948	297	1.4849851501484985	52	0.25999740002599975	
contig_2	4978127	5178128	103	0.5149948500514995	35	0.17499825001749983	
contig_5	7050	207051	479	2.3949760502394977	47	0.23499765002349976	
contig_1276	11985335	12185336	1588	7.939920600793992	96	0.4799952000479995	
contig_1276	12005050	12205051	1584	7.919920800791992	96	0.4799952000479995	
contig_102	12933902	13133903	199	0.994990050099499	38	0.1899981000189998	
contig_122	688271	888562	149	0.7439138857268388	24	0.11982505541908813	
contig_1254	17502727	17702728	409	2.044979550204498	61	0.30499695003049965	
contig_1254	11731139	11931140	103	0.5149948500514995	21	0.1049989500104999	
contig_1254	55643753	55843754	164	0.8199918000819992	36	0.17999820001799982	
contig_1361	0	173477	589	3.395243200866969	48	0.2766921454017224	
contig_1361	0	182465	591	3.238959586991549	48	0.26306270757291766	
contig_1361	112709	313009	49	0.24463182909720868	30	0.149774589243189	
contig_1727	8926099	9126100	235	1.1749882501174989	53	0.26499735002649977	
contig_2751	3796522	3996523	231	1.154988450115499	48	0.23999760002399975	
contig_821	3390941	3590942	401	2.0049799502004984	58	0.2899971000289997	
contig_53	70752665	70952666	216	1.079989200107999	45	0.22499775002249978	
contig_53	77158011	77358012	304	1.5199848001519984	63	0.3149968500314997	
contig_846	1096548	1296549	150	0.7499925000749992	24	0.11999880001199988	
contig_846	61436109	61636110	137	0.6849931500684994	33	0.16499835001649982	
contig_846	64352379	64552380	153	0.7649923500764992	41	0.2049979500204998	
contig_846	102782280	102982281	326	1.6299837001629984	45	0.22499775002249978	
contig_893	16230758	16430759	393	1.964980350196498	34	0.16999830001699984	
contig_893	8813289	9013290	189	0.9449905500944991	38	0.1899981000189998	
contig_53	63009612	63209613	90	0.44999550004499955	38	0.1899981000189998	
contig_846	5844202	6044203	208	1.039989600103999	31	0.15499845001549986	
contig_846	55895928	56096235	90	0.4493080655790083	22	0.1098308604748687	
contig_846	37500602	37701129	2	0.009973669512487035	25	0.12467086890608793	
contig_846	61430817	61630818	139	0.6949930500694993	33	0.16499835001649982	
contig_846	64348551	64548552	147	0.7349926500734992	43	0.21499785002149976	
contig_846	102791524	102991525	324	1.6199838001619984	43	0.21499785002149976	
contig_1097	4784391	4984392	192	0.959990400095999	38	0.1899981000189998	
contig_421	9439003	9639004	457	2.2849771502284977	50	0.24999750002499976	
contig_600	17154231	17354232	170	0.8499915000849991	26	0.12999870001299987	
contig_600	60630894	60830895	218	1.089989100108999	35	0.17499825001749983	
contig_600	17884358	18084359	202	1.0099899001009989	35	0.17499825001749983	
contig_421	9439083	9639084	457	2.2849771502284977	50	0.24999750002499976	
contig_421	24257728	24457729	130	0.6499935000649993	54	0.26999730002699973	
contig_480	7472257	7672258	296	1.4799852001479985	43	0.21499785002149976	
contig_600	17891169	18091170	198	0.989990100098999	37	0.1849981500184998	
contig_600	17165948	17365949	177	0.8849911500884992	26	0.12999870001299987	
contig_600	32753618	32953619	97	0.4849951500484995	23	0.11499885001149988	
contig_2683	12422659	12622660	147	0.7349926500734992	21	0.1049989500104999	
contig_2683	23497002	23697003	77	0.38499615003849963	30	0.14999850001499984	
contig_2975	9603761	9803762	251	1.2549874501254987	39	0.1949980500194998	
contig_2975	1122942	1322943	145	0.7249927500724993	30	0.14999850001499984	
contig_1154	0	133107	722	5.424166841962917	39	0.2929951618234817	
contig_2683	23506492	23706493	77	0.38499615003849963	32	0.15999840001599985	
contig_2975	1122680	1322681	145	0.7249927500724993	30	0.14999850001499984	
contig_2975	9603510	9803511	251	1.2549874501254987	39	0.1949980500194998	
contig_347	6912536	7112537	353	1.7649823501764983	59	0.2949970500294997	
contig_347	14174421	14374422	123	0.6149938500614993	17	0.08499915000849992	
contig_19	49708385	49908386	157	0.7849921500784992	32	0.15999840001599985	
contig_19	72750141	72950142	254	1.2699873001269988	39	0.1949980500194998	
contig_19	57792664	57992665	242	1.2099879001209988	38	0.1899981000189998	
contig_1951	0	144034	40	0.2777102787516923	15	0.10414135453188461	
contig_419	0	113073	521	4.607602101278808	21	0.1857190866158445	
contig_419	0	119927	521	4.34427323060503	21	0.1751050630378227	
contig_1701	7348706	7548707	122	0.6099939000609993	31	0.15499845001549986	
contig_1701	782053	982054	212	1.059989400105999	64	0.3199968000319997	
contig_2252	6931336	7131337	210	1.049989500104999	52	0.25999740002599975	
contig_591	34730128	34930129	120	0.5999940000599994	25	0.12499875001249988	
contig_591	28597747	28797748	269	1.3449865501344986	46	0.22999770002299977	
contig_2411	9334870	9534871	185	0.9249907500924991	48	0.23999760002399975	
contig_2411	10296880	10496881	2122	10.60989390106099	147	0.7349926500734992	
contig_2411	10309352	10509353	2060	10.29989700102999	143	0.7149928500714993	
contig_165	0	153972	11	0.07144109681567548	0	0.0	
contig_1701	782324	982325	212	1.059989400105999	64	0.3199968000319997	
contig_2252	8029247	8229248	133	0.6649933500664993	29	0.14499855001449985	
contig_452	3004643	3204644	1197	5.984940150598494	108	0.5399946000539995	
contig_452	3866479	4066480	299	1.4949850501494986	49	0.24499755002449974	
contig_591	7481414	7681415	298	1.4899851001489985	52	0.25999740002599975	
contig_591	59327283	59527284	207	1.034989650103499	41	0.2049979500204998	
contig_591	61011035	61211036	312	1.5599844001559984	60	0.2999970000299997	
contig_591	68460017	68660018	193	0.9649903500964991	39	0.1949980500194998	
contig_87	2327474	2527475	194	0.969990300096999	46	0.22999770002299977	
contig_1008	9427684	9627685	86	0.42999570004299953	31	0.15499845001549986	
contig_2447	0	146109	1745	11.943056601190884	149	1.019779618095955	
contig_2534	9650721	9850722	166	0.8299917000829992	29	0.14499855001449985	
contig_728	6086172	6286173	345	1.7249827501724981	54	0.26999730002699973	
contig_728	12758460	12958461	322	1.6099839001609983	60	0.2999970000299997	
contig_1849	0	181867	283	1.5560736358237843	26	0.14296082873292718	
contig_2479	179854	379855	1210	6.049939500604994	125	0.6249937500624995	
