#Base quast results: C:\Users\Xiaotuantuan\Documents\quast_2\r9\raw_snp\quast_results
#compare quast results: C:\Users\Xiaotuantuan\Documents\quast_2\r9\raw_snp_raw_indel\quast_results
##CHROM	BASE_PHASEBLOCK	BASE_CONTIG_START	BASE_CONTIG_END	COMP_PHASEBLOCK	COMP_CONTIG_START	COMP_CONTIG_END	MIS_MSG	LAST_FRAGMENT_LENGTH	NEXT_FRAGMENT_LENGTH
chr1_MATERNAL	hap1_contig_1254_phaseblock_92	55413529	56325023	hap2_contig_1254_phaseblock_26	55756793	55756794	translocation	7814728	1317515
chr1_MATERNAL	hap2_contig_1260_phaseblock_0	1	1177271	hap1_contig_1260_phaseblock_19	48530	48531	relocation, inconsistency = 756012	43463	4511763
chr1_MATERNAL	hap2_contig_1276_phaseblock_0	1	431768	hap1_contig_1276_phaseblock_0	126260	126655	local misassembly	126259	1788355
chr1_MATERNAL	hap1_contig_164_phaseblock_0	1	12646	hap1_contig_164_phaseblock_0	2036	2037	relocation, inconsistency = 1650056	870	6924
chr1_MATERNAL	hap1_contig_1727_phaseblock_12	12476769	14045956	hap2_contig_1727_phaseblock_2	13013986	13013987	translocation	3991052	251960
chr1_MATERNAL	hap1_contig_1727_phaseblock_12	12476769	14045956	hap2_contig_1727_phaseblock_2	13265947	13265948	translocation	251960	3820814
chr1_MATERNAL	hap2_contig_2_phaseblock_3	5002269	5197542	hap2_contig_2_phaseblock_2	5078127	5078128	translocation	76250	1095607
chr1_MATERNAL	hap2_contig_5	1	142620	hap2_contig_5	107050	107051	translocation	107049	33241
chr1_PATERNAL	hap1_contig_1276_phaseblock_14	11507930	12134864	hap1_contig_1276_phaseblock_5	12085335	12085336	relocation, inconsistency = 65896	468920	19714
chr1_PATERNAL	hap1_contig_1276_phaseblock_14	11507930	12134864	hap1_contig_1276_phaseblock_5	12105050	12105051	translocation	19714	33822
chr1_PATERNAL	hap2_contig_102_phaseblock_8	10910422	13659702	hap2_contig_102_phaseblock_3	13033902	13033903	translocation	8436890	624476
chr1_PATERNAL	hap1_contig_122_phaseblock_1	571260	1582745	hap2_contig_122_phaseblock_0	788271	788562	translocation	788270	804321
chr1_PATERNAL	hap1_contig_1254_phaseblock_32	17274701	18048856	hap2_contig_1254_phaseblock_10	17602727	17602728	translocation	2985643	5623186
chr1_PATERNAL	hap2_contig_1254_phaseblock_25	11071736	12837110	hap2_contig_1254_phaseblock_8	11831139	11831140	translocation	4624684	2673677
chr1_PATERNAL	hap2_contig_1254_phaseblock_92	55422166	56333461	hap1_contig_1254_phaseblock_26	55743753	55743754	translocation	7815372	1317715
chr1_PATERNAL	hap1_contig_1361_phaseblock_0	1	277692	hap2_contig_1361_phaseblock_0	73476	73477	relocation, inconsistency = 28987072	73475	8987
chr1_PATERNAL	hap1_contig_1361_phaseblock_0	1	277692	hap2_contig_1361_phaseblock_0	82464	82465	relocation, inconsistency = 29060502	8987	130244
chr1_PATERNAL	hap1_contig_1361_phaseblock_0	1	277692	hap2_contig_1361_phaseblock_0	212709	213009	local misassembly	130244	71824
chr1_PATERNAL	hap2_contig_1727_phaseblock_7	8291519	10157426	hap1_contig_1727_phaseblock_2	9026099	9026100	translocation	725801	3990717
chr1_PATERNAL	hap2_contig_2751_phaseblock_1	3513150	4180610	hap2_contig_2751_phaseblock_1	3896522	3896523	translocation	398398	3721412
chr1_PATERNAL	hap2_contig_821_phaseblock_4	2970102	3912853	hap1_contig_821_phaseblock_0	3490941	3490942	translocation	3319094	1072955
chr2_MATERNAL	hap1_contig_53_phaseblock_104	69977920	71148020	hap1_contig_53_phaseblock_39	70852665	70852666	translocation	4036449	1067315
chr2_MATERNAL	hap1_contig_53_phaseblock_117	76996030	78074995	hap2_contig_53_phaseblock_43	77258011	77258012	translocation	236842	8858224
chr2_MATERNAL	hap1_contig_846_phaseblock_4	1023362	1218582	hap1_contig_846_phaseblock_1	1196548	1196549	translocation	693356	1669549
chr2_MATERNAL	hap1_contig_846_phaseblock_115	61126052	61696483	hap1_contig_846_phaseblock_37	61536109	61536110	translocation	451738	2916269
chr2_MATERNAL	hap1_contig_846_phaseblock_119	64027186	66085005	hap1_contig_846_phaseblock_37	64452379	64452380	translocation	2916269	1649813
chr2_MATERNAL	hap1_contig_846_phaseblock_174	101854700	103113292	hap2_contig_846_phaseblock_57	102882280	102882281	translocation	1009857	2561306
chr2_MATERNAL	hap1_contig_893_phaseblock_13	11584275	16360479	hap1_contig_893_phaseblock_4	16330758	16330759	translocation	11155321	50141
chr2_PATERNAL	hap1_contig_893_phaseblock_10	8021010	10678008	hap2_contig_893_phaseblock_4	8913289	8913290	relocation, inconsistency = 10324	3746156	7406132
chr2_PATERNAL	hap2_contig_53_phaseblock_98	62479355	63643431	hap1_contig_53_phaseblock_38	63109612	63109613	translocation	899032	3706602
chr2_PATERNAL	hap1_contig_846_phaseblock_14	5728960	6493293	hap1_contig_846_phaseblock_6	5944202	5944203	translocation	138218	3809940
chr2_PATERNAL	hap1_contig_846_phaseblock_98	55915075	56653679	hap2_contig_846_phaseblock_36	55995928	55996235	local misassembly	4046166	5077242
chr2_PATERNAL	hap2_contig_846_phaseblock_69	37564664	37684565	hap1_contig_846_phaseblock_23	37600602	37601129	local misassembly	2178862	22896
chr2_PATERNAL	hap2_contig_846_phaseblock_115	61148246	61724348	hap2_contig_846_phaseblock_37	61530817	61530818	translocation	457339	2917733
chr2_PATERNAL	hap2_contig_846_phaseblock_119	64056312	66114440	hap2_contig_846_phaseblock_37	64448551	64448552	translocation	2917733	1649990
chr2_PATERNAL	hap2_contig_846_phaseblock_174	101897549	103156100	hap1_contig_846_phaseblock_57	102891524	102891525	translocation	1009844	2556041
chr3_MATERNAL	hap1_contig_1097_phaseblock_3	4603687	5516989	hap2_contig_1097_phaseblock_0	4884391	4884392	translocation	4884377	622560
chr3_MATERNAL	hap2_contig_421_phaseblock_7	8682132	9861072	hap1_contig_421_phaseblock_2	9539003	9539004	translocation	2621049	319055
chr3_MATERNAL	hap1_contig_600_phaseblock_29	17110946	17582725	hap1_contig_600_phaseblock_8	17254231	17254232	translocation	2456207	730126
chr3_MATERNAL	hap1_contig_600_phaseblock_95	60559151	60898887	hap2_contig_600_phaseblock_34	60730894	60730895	translocation	330266	3767864
chr3_MATERNAL	hap2_contig_600_phaseblock_30	17565892	18378197	hap1_contig_600_phaseblock_8	17984358	17984359	translocation	730126	3413406
chr3_PATERNAL	hap1_contig_421_phaseblock_7	8681468	9859158	hap2_contig_421_phaseblock_2	9539083	9539084	translocation	2620623	320378
chr3_PATERNAL	hap1_contig_421_phaseblock_29	23510198	24892584	hap1_contig_421_phaseblock_10	24357728	24357729	translocation	852985	2822304
chr3_PATERNAL	hap1_contig_480_phaseblock_7	7451826	7747541	hap2_contig_480_phaseblock_1	7572257	7572258	translocation	5610498	321827
chr3_PATERNAL	hap1_contig_600_phaseblock_30	17582726	18399109	hap2_contig_600_phaseblock_8	17991169	17991170	translocation	725220	3423697
chr3_PATERNAL	hap2_contig_600_phaseblock_29	17093326	17565891	hap2_contig_600_phaseblock_8	17265948	17265949	translocation	2457160	725220
chr3_PATERNAL	hap2_contig_600_phaseblock_53	32802504	34592108	hap1_contig_600_phaseblock_16	32853618	32853619	translocation	43842	2711529
chr4_MATERNAL	hap1_contig_2683_phaseblock_30	12225943	12834874	hap2_contig_2683_phaseblock_9	12522659	12522660	translocation	2113564	5117171
chr4_MATERNAL	hap2_contig_2683_phaseblock_55	23473621	24368004	hap1_contig_2683_phaseblock_17	23597002	23597003	translocation	141352	4362938
chr4_MATERNAL	hap1_contig_2975_phaseblock_8	9130572	10818366	hap1_contig_2975_phaseblock_0	9703761	9703762	translocation	8480818	2553038
chr4_MATERNAL	hap2_contig_2975_phaseblock_0	1	2141138	hap1_contig_2975_phaseblock_0	1222942	1222943	translocation	1222941	8480818
chr4_PATERNAL	hap1_contig_1154_phaseblock_30	10393	48500	hap2_contig_1154_phaseblock_32	33077	33107	translocation	3041	15330
chr4_PATERNAL	hap1_contig_2683_phaseblock_55	23464706	24359461	hap2_contig_2683_phaseblock_17	23606492	23606493	translocation	141668	4362530
chr4_PATERNAL	hap1_contig_2975_phaseblock_0	1	2140893	hap2_contig_2975_phaseblock_0	1222680	1222681	translocation	1222679	8480829
chr4_PATERNAL	hap2_contig_2975_phaseblock_8	9133863	10823414	hap2_contig_2975_phaseblock_0	9703510	9703511	translocation	8480829	2548249
chr4_PATERNAL	hap1_contig_347_phaseblock_10	5159574	7618196	hap1_contig_347_phaseblock_5	7012536	7012537	translocation	3063649	5805068
chr4_PATERNAL	hap1_contig_347_phaseblock_15	13029623	14298026	hap2_contig_347_phaseblock_6	14274421	14274422	translocation	1456407	224700
chr5_PATERNAL	hap1_contig_19_phaseblock_61	49698267	51236835	hap1_contig_19_phaseblock_25	49808385	49808386	translocation	2282794	1408417
chr5_PATERNAL	hap1_contig_19_phaseblock_80	71853606	74145529	hap1_contig_19_phaseblock_32	72850141	72850142	translocation	5713395	1271617
chr5_PATERNAL	hap2_contig_19_phaseblock_66	57586537	58880398	hap1_contig_19_phaseblock_27	57892664	57892665	translocation	2709908	1025463
chr5_PATERNAL	hap1_contig_1951_phaseblock_0	1	70552	hap2_contig_1951_phaseblock_0	44033	44034	translocation	44032	34545
chr5_PATERNAL	hap2_contig_419_phaseblock_0	1	17145	hap2_contig_419_phaseblock_0	13072	13073	relocation, inconsistency = 10984543	13071	1520
chr5_PATERNAL	hap2_contig_419_phaseblock_0	1	17145	hap2_contig_419_phaseblock_0	14593	19927	relocation, inconsistency = -11033365	1520	23824
chr6_MATERNAL	hap1_contig_1701_phaseblock_6	6980653	8730402	hap2_contig_1701_phaseblock_0	7448706	7448707	translocation	6566652	1431323
chr6_MATERNAL	hap2_contig_1701_phaseblock_2	401527	1252784	hap2_contig_1701_phaseblock_0	882053	882054	translocation	882052	6566652
chr6_MATERNAL	hap2_contig_2252_phaseblock_8	6530353	7831177	hap2_contig_2252_phaseblock_0	7031336	7031337	translocation	1724912	2943904
chr6_MATERNAL	hap1_contig_591_phaseblock_36	34598684	35436052	hap2_contig_591_phaseblock_16	34830128	34830129	translocation	6132380	761630
chr6_MATERNAL	hap2_contig_591_phaseblock_31	28277435	28832515	hap2_contig_591_phaseblock_16	28697747	28697748	translocation	823788	6132380
chr6_MATERNAL	hap2_contig_2411_phaseblock_14	9314950	10455402	hap1_contig_2411_phaseblock_1	9434870	9434871	translocation	2170414	962009
chr6_MATERNAL	hap2_contig_2411_phaseblock_14	9314950	10455402	hap1_contig_2411_phaseblock_1	10396880	10396881	translocation	962009	12471
chr6_MATERNAL	hap2_contig_2411_phaseblock_14	9314950	10455402	hap1_contig_2411_phaseblock_1	10409352	10409353	translocation	12471	51645
chr6_PATERNAL	hap1_contig_165	1	56065	hap2_contig_165	53971	53972	translocation	53965	3423
chr6_PATERNAL	hap1_contig_1701_phaseblock_2	401515	1251990	hap1_contig_1701_phaseblock_0	882324	882325	translocation	882323	6565798
chr6_PATERNAL	hap1_contig_2252_phaseblock_11	8008415	9985647	hap1_contig_2252_phaseblock_0	8129247	8129248	translocation	3813183	1838170
chr6_PATERNAL	hap1_contig_452_phaseblock_10	2516903	3968058	hap2_contig_452_phaseblock_18	3104643	3104644	translocation	3025368	861835
chr6_PATERNAL	hap1_contig_452_phaseblock_10	2516903	3968058	hap2_contig_452_phaseblock_18	3966479	3966480	translocation	861835	1134210
chr6_PATERNAL	hap1_contig_591_phaseblock_7	7227178	8605372	hap1_contig_591_phaseblock_2	7581414	7581415	translocation	3179060	1069954
chr6_PATERNAL	hap1_contig_591_phaseblock_73	58198670	59527371	hap2_contig_591_phaseblock_24	59427283	59427284	translocation	1237710	1683751
chr6_PATERNAL	hap2_contig_591_phaseblock_79	60094035	62063442	hap2_contig_591_phaseblock_24	61111035	61111036	translocation	1683751	7448981
chr6_PATERNAL	hap2_contig_591_phaseblock_93	68542320	69093689	hap2_contig_591_phaseblock_24	68560017	68560018	translocation	7448981	531729
chr6_PATERNAL	hap1_contig_87_phaseblock_2	1298203	2854552	hap2_contig_87_phaseblock_1	2427474	2427475	translocation	1127424	9748492
chr7_MATERNAL	hap1_contig_1008_phaseblock_16	9308193	9641851	hap1_contig_1008_phaseblock_7	9527684	9527685	translocation	222159	952504
chr7_MATERNAL	hap1_contig_2447	1	78542	hap2_contig_2447_phaseblock_0	46108	46109	translocation	44897	33034
chr7_MATERNAL	hap1_contig_2534_phaseblock_19	9117318	10492680	hap2_contig_2534_phaseblock_6	9750721	9750722	translocation	630432	3216094
chr7_MATERNAL	hap2_contig_728_phaseblock_11	4994930	6719208	hap2_contig_728_phaseblock_4	6186172	6186173	translocation	1833570	4719702
chr7_MATERNAL	hap2_contig_728_phaseblock_20	11930692	12994137	hap2_contig_728_phaseblock_5	12858460	12858461	translocation	863882	2704987
chr7_PATERNAL	hap1_contig_1849_phaseblock_0	1	95424	hap1_contig_1849	81866	81867	translocation	81865	13797
chr7_PATERNAL	hap2_contig_2479_phaseblock_184	159867	287195	hap2_contig_2479_phaseblock_130	279854	279855	translocation	101040	24464
chr7_PATERNAL	hap2_contig_2534_phaseblock_17	8213353	8840162	hap2_contig_2534_phaseblock_5	8429488	8429489	translocation	1843851	690799
chr7_PATERNAL	hap2_contig_2534_phaseblock_19	9119717	10495092	hap1_contig_2534_phaseblock_6	9747192	9747193	translocation	630397	3215688
chr7_PATERNAL	hap1_contig_728_phaseblock_20	11936918	13001452	hap1_contig_728_phaseblock_5	12855645	12855646	translocation	864897	2705410
chr7_PATERNAL	hap2_contig_728_phaseblock_16	10088267	11334224	hap1_contig_728_phaseblock_4	10906179	10906180	relocation, inconsistency = 4056	4720850	1084567
chr8_MATERNAL	hap1_contig_2969_phaseblock_38	29029338	29658062	hap1_contig_2969_phaseblock_15	29491294	29491295	translocation	1718766	103492
chr8_MATERNAL	hap1_contig_665_phaseblock_66	55908400	57315285	hap1_contig_665_phaseblock_22	56092761	56092762	translocation	3163476	1225833
chr8_PATERNAL	hap2_contig_665_phaseblock_23	16443159	17082403	hap2_contig_665_phaseblock_7	16770164	16770165	translocation	558565	4906971
chr8_PATERNAL	hap2_contig_2833_phaseblock_4	1951915	3482295	hap1_contig_2833_phaseblock_1	2512759	2512760	translocation	1111569	4444898
chr8_PATERNAL	hap1_contig_3054_phaseblock_46	24935338	28429817	hap1_contig_3054_phaseblock_15	27470671	27470672	translocation	3571982	946461
chr9_MATERNAL	hap2_contig_1036_phaseblock_20	17175064	19265745	hap1_contig_1036_phaseblock_5	18435521	18435522	translocation	1663576	3960990
chr9_MATERNAL	hap2_contig_172_phaseblock_2	1800604	3787051	hap2_contig_172_phaseblock_0	2462481	2462482	translocation	2462480	1325432
chr9_MATERNAL	hap1_contig_593_phaseblock_3	726	100090	hap1_contig_593_phaseblock_3	22357	22588	local misassembly	21631	77888
chr9_PATERNAL	hap1_contig_1036_phaseblock_20	17175462	19269051	hap2_contig_1036_phaseblock_5	18430480	18430481	translocation	1660446	3956283
chr9_PATERNAL	hap2_contig_1036_phaseblock_19	15945486	17175063	hap2_contig_1036_phaseblock_5	16770033	16770034	translocation	992010	1660446
chr9_PATERNAL	hap1_contig_567	1	13558	hap2_contig_567	3236	3237	relocation, inconsistency = 1975562	3235	10421
chr9_PATERNAL	hap1_contig_592_phaseblock_1	802537	2988528	hap1_contig_592_phaseblock_0	2204993	2204994	translocation	2201851	8578990
chr9_PATERNAL	hap1_contig_592_phaseblock_19	21668192	22631476	hap1_contig_592_phaseblock_4	22260977	22260978	translocation	4608592	1079971
chr10_MATERNAL	hap1_contig_1215_phaseblock_49	23200305	23887887	hap1_contig_1215_phaseblock_13	23802050	23802051	translocation	606513	3236925
chr10_MATERNAL	hap2_contig_163_phaseblock_25	30355204	31889248	hap1_contig_163_phaseblock_7	30808121	30808122	translocation	7794054	916897
chr10_MATERNAL	hap1_contig_2349_phaseblock_0	1	65252	hap2_contig_2349_phaseblock_0	50725	50726	translocation	50706	12360
chr10_MATERNAL	hap2_contig_2926_phaseblock_0	1	22936	hap1_contig_2926_phaseblock_0	17009	17010	translocation	17008	1244358
chr10_PATERNAL	hap1_contig_1215_phaseblock_51	24542919	28398666	hap2_contig_1215_phaseblock_13	27039769	27039770	translocation	3237546	1784824
chr10_PATERNAL	hap2_contig_1215_phaseblock_49	23188127	23875402	hap2_contig_1215_phaseblock_13	23802222	23802223	translocation	606243	3237546
chr10_PATERNAL	hap2_contig_163_phaseblock_9	4677110	6304302	hap2_contig_163_phaseblock_0	4919106	4919107	translocation	4919105	475994
chr10_PATERNAL	hap2_contig_1959_phaseblock_0	1	2208265	hap2_contig_1959_phaseblock_0	1947898	1947899	translocation	1947897	4763254
chr11_MATERNAL	hap2_contig_1128_phaseblock_24	6363750	7568423	hap2_contig_1128_phaseblock_7	6466322	6466323	translocation	258425	1482509
chr11_MATERNAL	hap2_contig_1411_phaseblock_46	39363143	40413689	hap2_contig_1411_phaseblock_11	39636753	39636754	translocation	2316793	773586
chr11_PATERNAL	hap2_contig_1411_phaseblock_24	11491926	13496663	hap1_contig_1411_phaseblock_8	12349163	12349168	local misassembly	2902702	9617541
chr11_PATERNAL	hap2_contig_1411_phaseblock_31	21089539	23723672	hap1_contig_1411_phaseblock_8	21966709	21966710	translocation	9617541	2116478
chr11_PATERNAL	hap2_contig_1411_phaseblock_33	23995927	24115033	hap1_contig_1411_phaseblock_8	24083188	24083189	translocation	2116478	3230344
chr12_MATERNAL	hap1_contig_1298_phaseblock_37	20671321	22294216	hap2_contig_1298_phaseblock_10	21986054	21986055	translocation	1272637	3287182
chr12_MATERNAL	hap1_contig_467_phaseblock_21	13531586	14493148	hap1_contig_467_phaseblock_5	13950106	13950107	translocation	413228	8101200
chr12_MATERNAL	hap2_contig_467_phaseblock_33	31265298	31780694	hap2_contig_467_phaseblock_7	31573380	31573381	translocation	5787272	222922
chr12_MATERNAL	hap2_contig_467_phaseblock_48	48636351	49752011	hap1_contig_467_phaseblock_13	49117187	49117188	translocation	493016	8093210
chr12_MATERNAL	hap2_contig_467_phaseblock_59	57136537	57483255	hap1_contig_467_phaseblock_13	57210398	57210399	translocation	8093210	1939920
chr12_MATERNAL	hap2_contig_467_phaseblock_66	61118019	62189652	hap1_contig_467_phaseblock_13	61532150	61532151	translocation	2381619	4105043
chr12_PATERNAL	hap2_contig_1298_phaseblock_20	8413906	9958670	hap1_contig_1298_phaseblock_3	8680975	8680976	translocation	4938008	1324321
chr12_PATERNAL	hap2_contig_1298_phaseblock_37	20684386	22292527	hap1_contig_1298_phaseblock_10	21994935	21994936	translocation	1257870	3288136
chr12_PATERNAL	hap1_contig_467_phaseblock_62	58595754	60275653	hap2_contig_467_phaseblock_13	59146683	59146684	local misassembly	1939913	2382512
chr13_MATERNAL	hap1_contig_169_phaseblock_0	1	2223325	hap1_contig_169_phaseblock_0	1652943	1652944	translocation	1652942	10041392
chr13_MATERNAL	hap2_contig_169_phaseblock_32	36493844	37706858	hap2_contig_169_phaseblock_7	37089328	37089329	translocation	9880064	859404
chr13_MATERNAL	hap1_contig_928_phaseblock_36	21103209	23647163	hap1_contig_928_phaseblock_8	21490071	21490072	relocation, inconsistency = 9855792	673263	26234
chr13_MATERNAL	hap1_contig_928_phaseblock_36	21103209	23647163	hap1_contig_928_phaseblock_8	21516306	21516307	translocation	26234	5513382
chr13_PATERNAL	hap1_contig_169_phaseblock_32	36500914	37710782	hap1_contig_169_phaseblock_7	37081250	37081251	translocation	9872155	862179
chr13_PATERNAL	hap2_contig_169_phaseblock_0	1	2223771	hap2_contig_169_phaseblock_0	1654091	1654092	translocation	1654090	10038790
chr13_PATERNAL	hap1_contig_928_phaseblock_30	15244856	15996669	hap1_contig_928_phaseblock_7	15858284	15858285	translocation	752233	1629476
chr13_PATERNAL	hap2_contig_1998_phaseblock_1	100176	136893	hap1_contig_1998_phaseblock_0	118722	118723	translocation	118721	17501
chr14_PATERNAL	hap1_contig_455_phaseblock_6	7231971	8073025	hap2_contig_455_phaseblock_0	7370750	7370751	translocation	6194885	1465676
chr14_PATERNAL	hap1_contig_455_phaseblock_33	27305795	29724051	hap1_contig_455_phaseblock_8	27896392	27896393	translocation	4744719	1170281
chr15_MATERNAL	hap1_contig_2926_phaseblock_0	1	22816	hap2_contig_2926_phaseblock_0	16877	16878	translocation	16876	1245000
chr15_MATERNAL	hap2_contig_352_phaseblock_22	11158314	12327418	hap1_contig_352_phaseblock_10	11679321	11679322	translocation	523591	5840781
chr15_MATERNAL	hap2_contig_735_phaseblock_1	848811	1710922	hap1_contig_735_phaseblock_0	1668018	1668019	relocation, inconsistency = 50104	1556812	10445
chr15_MATERNAL	hap2_contig_735_phaseblock_1	848811	1710922	hap1_contig_735_phaseblock_0	1678464	1678465	relocation, inconsistency = 20828	10445	27102
chr15_PATERNAL	hap1_contig_1942_phaseblock_15	2483210	3816823	hap1_contig_1942_phaseblock_3	2497093	2497094	translocation	618341	1313961
chr15_PATERNAL	hap1_contig_352_phaseblock_22	11162537	12331512	hap2_contig_352_phaseblock_10	11683548	11683549	translocation	523552	5839345
