#CONTIG_NAME	CONTIG_START	CONTIG_END	SNP_COUNT	SNP_DENSITY	INDEL_COUNT	INDEL_DENSITY
contig_1196	9517	209518	313	1.5649843501564984	11	0.054999450005499946	
contig_2194	0	118284	60	0.5072494399120768	7	0.05917910132307563	
contig_2386	3276243	3476244	375	1.874981250187498	38	0.1899981000189998	
contig_2386	3318690	3518691	374	1.869981300186998	37	0.1849981500184998	
contig_2760	0	107696	293	2.7205957454710905	3	0.02785592913451628	
contig_2760	0	126420	293	2.317652921587394	3	0.023730234692021106	
contig_2760	0	132988	293	2.203189737497086	3	0.022558256697922385	
contig_3326	0	125780	486	3.8638586113959974	21	0.16695685357883944	
contig_3360	0	110076	48	0.43605839548679565	1	0.009084549905974909	
contig_3587	47499	247500	69	0.34499655003449964	0	0.0	
contig_4507	0	117785	52	0.4414786137571528	4	0.03395989336593483	
contig_4720	0	110322	40	0.36257172121860354	0	0.0	
contig_4720	0	126761	40	0.3155519792997901	0	0.0	
contig_4864	0	131535	89	0.6766208490451283	3	0.022807444349835785	
contig_4864	0	133142	89	0.6684542183967613	3	0.022532164665059373	
contig_4864	0	144493	89	0.6159425304856949	3	0.020762107769180728	
contig_4879	0	126098	332	2.632851965519156	13	0.10309360105948501	
contig_4879	0	132372	332	2.5080643333610326	13	0.09820733835449827	
contig_4935	0	138480	78	0.5632541648312764	1	0.007221207241426621	
contig_681	0	133593	523	3.9148464751410987	50	0.37426830546282014	
contig_5580	0	199917	28	0.1400574235436529	1	0.005002050840844746	
contig_5580	3812	203813	28	0.13999860001399986	1	0.004999950000499995	
contig_363	0	108766	595	5.4704092233857695	13	0.11952154605716808	
contig_363	0	113963	595	5.220946965708469	13	0.11407111017514303	
contig_363	0	123095	595	4.833625788002859	13	0.10560863066224735	
contig_363	0	147306	595	4.039183473969329	13	0.08825106749848956	
contig_363	0	185400	595	3.20925992847935	13	0.07011828415164967	
contig_363	0	188380	595	3.158492629299133	13	0.06900908265695585	
contig_4589	0	126385	335	2.6506100359217	2	0.015824537527890748	
contig_4589	0	132128	335	2.535401009619387	2	0.015136722445488878	
contig_1385	0	109401	126	1.1517156907551964	1	0.009140600720279337	
contig_1385	0	138111	126	0.9123030583873958	1	0.00724050046339203	
contig_1699	0	117016	99	0.8460309185844792	3	0.025637300563166036	
contig_1699	0	139242	99	0.7109872668644025	3	0.021545068692860683	
contig_1699	0	140851	99	0.7028654190213841	3	0.021298952091557095	
contig_1699	0	185728	99	0.5330346903283817	3	0.01615256637358732	
contig_1868	0	100585	19	0.1888930865130336	3	0.029825224186268467	
contig_1868	0	117542	19	0.16164297320980406	3	0.025522574717337487	
contig_2386	0	121453	121	0.996261959260296	13	0.10703640884614751	
contig_2731	0	126812	409	3.2252213889743166	7	0.05519938807535505	
contig_2731	0	134537	409	3.04003329914225	7	0.05202990976527078	
contig_2731	0	148411	409	2.7558418456728564	7	0.04716599735870415	
contig_2731	0	162505	409	2.516830147809927	7	0.04307533260310388	
contig_2731	0	186377	409	2.194465011964932	7	0.03755808088937535	
contig_2731	0	189213	409	2.1615736679104085	7	0.03699514835054489	
contig_2731	10280	210281	392	1.959980400195998	5	0.024999750002499974	
contig_2735	0	130434	129	0.9889983516694139	3	0.022999961666730556	
contig_2906	0	140425	81	0.5768162590973183	2	0.014242376767835017	
contig_2906	0	145033	81	0.5584897334418137	2	0.013789869961526263	
contig_35	0	159073	914	5.745753548662886	72	0.45261953556206547	
contig_3632	0	141712	253	1.7852984553287277	11	0.07762167197081425	
contig_3632	0	143506	253	1.7629802030562969	11	0.07665131317636073	
contig_3632	0	152809	253	1.6556508081931811	11	0.07198481774752961	
contig_3752	0	131118	373	2.8447440874320273	10	0.07626659751828492	
contig_3752	0	146545	373	2.545275886069903	10	0.06823795941206173	
contig_3752	0	154657	373	2.411773073491187	10	0.06465879553595676	
contig_4872	0	143380	334	2.329457877961515	24	0.16738619482358194	
contig_4884	0	166623	77	0.4621183022853851	4	0.024006145573266757	
contig_4884	0	170689	77	0.45111019977737415	4	0.023434296092331126	
contig_5204	0	104481	382	3.656132156735131	19	0.1818495051779254	
contig_5204	0	140741	382	2.7141862414915234	19	0.13499879211607055	
contig_619	0	129331	263	2.033526118825967	9	0.06958834627161105	
contig_619	0	147289	267	1.8127503564396767	10	0.06789327177676692	
contig_619	0	184473	268	1.45277925344493	12	0.0650498173184297	
contig_2611	0	108262	358	3.3067622364057896	25	0.2309191505869965	
contig_4099	0	107191	194	1.8098365549667887	8	0.07463243525636241	
contig_4099	0	113861	194	1.7038169011610547	8	0.07026049076952802	
contig_4099	0	130561	194	1.4858841010401187	8	0.061273571176912116	
contig_4099	0	135719	194	1.4294134983790157	8	0.05894488653109343	
contig_4099	0	177080	194	1.0955438471659862	8	0.045177065862514895	
contig_5437	630197	830198	91	0.4549954500454995	26	0.12999870001299987	
contig_816	0	108983	475	4.358437935843794	9	0.08258092931072451	
contig_816	0	119409	475	3.977891298886191	9	0.07537057197889624	
contig_816	0	124506	475	3.815046543567832	9	0.07228509240444313	
contig_1805	0	155587	469	3.01437128827416	44	0.2827981592410726	
contig_5427	0	145885	1840	12.612587911108674	198	1.3572241339127813	
contig_5427	0	147929	1840	12.438315419455147	198	1.3384708983978908	
contig_2564	0	111990	1087	9.706137100302703	10	0.08929288960720058	
contig_2564	0	122533	1087	8.871007230646189	10	0.08161000212186006	
contig_2564	0	131577	1087	8.261259481068263	10	0.07600054720393987	
contig_2564	0	142351	1087	7.636000899179499	10	0.07024839833651793	
contig_2564	0	150602	1087	7.217651706805309	10	0.06639973971302032	
contig_2564	0	152504	1087	7.127635159502968	10	0.06557162060260319	
contig_2564	0	154895	1087	7.0176118169610575	10	0.0645594463381882	
contig_2564	0	163689	1087	6.640601136294215	10	0.06109108681043436	
contig_3075	0	104996	107	1.0190767355257768	24	0.22857795937026773	
contig_3075	0	111230	107	0.9619620429556509	24	0.2157671872050058	
contig_5432	0	118195	179	1.5144336525770754	3	0.025381569596263833	
contig_5437	629872	829873	91	0.4549954500454995	26	0.12999870001299987	
contig_574	5731	205732	60	0.2999970000299997	3	0.014999850001499985	
contig_849	88696417	88896463	57	0.28493304073542713	6	0.029992951656360754	
contig_5088	0	111775	1	0.008946464357286	1	0.008946464357286	
contig_2689	0	119233	820	6.877233004008923	87	0.7296576479863126	
contig_4954	0	146175	810	5.541265323992995	75	0.5130801225919439	
contig_3454	897	200898	42	0.2099979000209998	1	0.004999950000499995	
contig_5025	0	134728	1000	7.422307001462195	94	0.6976968581374462	
contig_5025	0	151119	1000	6.617257808364214	94	0.622022233986236	
contig_5025	0	153102	1000	6.531550655441108	94	0.6139657616114642	
contig_333	3341385	3541386	260	1.2999870001299987	20	0.0999990000099999	
contig_333	3350782	3550794	248	1.2399194052386593	20	0.09999350042247253	
contig_333	3354838	3554839	245	1.2249877501224986	20	0.0999990000099999	
contig_4247	0	150305	162	1.0778012853778292	20	0.13306188708368263	
contig_600	0	105210	442	4.201081635950614	3	0.02851412875079602	
contig_600	0	141736	442	3.1184517804101963	3	0.021165962310476447	
contig_600	0	155460	442	2.8431568046005107	3	0.019297444375116588	
contig_4751	0	119297	275	2.3051518047243036	12	0.10058844238796961	
contig_2105	136351	336352	216	1.079989200107999	2	0.00999990000099999	
contig_2439	0	180698	197	1.0902107925334397	60	0.332043896203078	
contig_3670	0	102862	353	3.4317490254027203	11	0.10693835489923491	
contig_3670	0	164506	414	2.5166102354307114	12	0.07294522421538292	
contig_3670	31289	231290	306	1.5299847001529985	12	0.05999940000599994	
contig_3811	0	106388	66	0.6203648873473762	1	0.009399467990111758	
contig_3811	0	133643	66	0.4938493310586334	1	0.007482565622100506	
contig_653	0	118324	106	0.8958377350517641	1	0.008451299387280795	
contig_653	0	177640	106	0.5967090930584719	1	0.005629331066589358	
contig_3433	312802	513666	64	0.31862196002290094	4	0.01991387250143131	
contig_4052	0	110684	241	2.17735013777838	31	0.28007408411257173	
contig_4052	0	158468	241	1.5208021758198764	31	0.195621856640731	
contig_5797	150891	355569	1117	5.457325861470888	103	0.503227004235901	
contig_5797	155781	356742	1086	5.404006727640052	100	0.49760651267403794	
contig_5345	0	124437	55	0.4419871743358138	3	0.024108391327408024	
contig_714	163261	363262	1020	5.099949000509995	86	0.42999570004299953	
contig_1441	52099	252100	281	1.4049859501404987	40	0.1999980000199998	
contig_1441	66173	266174	340	1.6999830001699983	48	0.23999760002399975	
contig_1442	244239	446185	188	0.9309373251397643	31	0.15350562276240795	
contig_1533	0	140965	490	3.4760154930976266	144	1.021522920420527	
contig_1533	0	144355	490	3.3943861010280143	144	0.9975338745878246	
contig_1533	0	171287	490	2.860679090187287	144	0.8406893652795292	
contig_1550	0	112167	45	0.40118393837814703	16	0.14264317809000784	
contig_1550	0	112167	45	0.40118393837814703	16	0.14264317809000784	
contig_1607	0	123968	80	0.6453226209778251	27	0.21779638458001596	
contig_227	0	101147	414	4.093012219717641	110	1.0875153240795665	
contig_227	0	123667	418	3.3800174661189635	110	0.889478280557622	
contig_227	0	143698	418	2.908858099221289	110	0.7654889734792866	
contig_227	0	145169	418	2.8793827925880002	110	0.7577323138389475	
contig_227	0	177822	418	2.350652052884048	110	0.6185926454958021	
contig_227	0	179439	418	2.3294694605439146	110	0.6130182790905038	
contig_227	523	200524	416	2.079979200207998	110	0.5499945000549994	
contig_269	0	141834	186	1.3113829449712695	100	0.705044594070575	
contig_276	0	118092	134	1.134698923729603	75	0.635092681191942	
contig_276	0	186542	161	0.8630717850576006	84	0.45029832263874814	
contig_276	14142	214143	131	0.6549934500654994	75	0.3749962500374996	
contig_3013	0	121195	335	2.7641176276444765	30	0.24753292187860987	
