#Base quast results: C:\Users\Xiaotuantuan\Documents\quast_2\r10\raw_snp_raw_indel\quast_results
#compare quast results: C:\Users\Xiaotuantuan\Documents\quast_2\r10\raw_snp_filtered_indel\quast_results
##CHROM	BASE_PHASEBLOCK	BASE_CONTIG_START	BASE_CONTIG_END	COMP_PHASEBLOCK	COMP_CONTIG_START	COMP_CONTIG_END	MIS_MSG	LAST_FRAGMENT_LENGTH	NEXT_FRAGMENT_LENGTH
chr1_MATERNAL	hap1_contig_1060_phaseblock_0	1	109325	hap2_contig_1060_phaseblock_0	68322	68323	local misassembly	68321	17210
chr1_MATERNAL	hap1_contig_1128_phaseblock_0	1	88409	hap2_contig_1128_phaseblock_0	59795	59796	translocation	59794	27571
chr1_MATERNAL	hap1_contig_1254_phaseblock_3	693308	787042	hap2_contig_1254_phaseblock_5	732577	732578	translocation	37483	2700
chr1_MATERNAL	hap1_contig_1254_phaseblock_3	693308	787042	hap2_contig_1254_phaseblock_5	735278	735279	relocation, inconsistency = 725796	2700	10852
chr1_MATERNAL	hap1_contig_1254_phaseblock_3	693308	787042	hap2_contig_1254_phaseblock_5	746131	746132	translocation	10852	43721
chr1_MATERNAL	hap1_contig_1507	1	24172	hap2_contig_1507	24027	24028	relocation, inconsistency = 72140	24026	3059
chr1_MATERNAL	hap1_contig_1529	1	56866	hap2_contig_1529	56162	56163	translocation	56161	727
chr1_MATERNAL	hap1_contig_1734_phaseblock_0	1	117561	hap1_contig_1734_phaseblock_0	10466	10467	local misassembly	10465	106504
chr1_MATERNAL	hap1_contig_1987_phaseblock_0	1	27029	hap2_contig_1987_phaseblock_0	16783	16784	local misassembly	16781	10541
chr1_MATERNAL	hap1_contig_2190_phaseblock_0	1	544677	hap2_contig_2190_phaseblock_0	22253	22254	translocation	22252	525034
chr1_MATERNAL	hap1_contig_2942	1	51593	hap1_contig_2942	51006	51007	translocation	51005	1054
chr1_MATERNAL	hap1_contig_2942	1	51593	hap2_contig_2942	51006	51007	translocation	51005	1054
chr1_MATERNAL	hap2_contig_317_phaseblock_11	8883122	10007725	hap2_contig_317_phaseblock_16	8900872	8900873	translocation	15937	363064
chr1_MATERNAL	hap2_contig_317_phaseblock_11	8883122	10007725	hap2_contig_317_phaseblock_16	9263937	9263938	relocation, inconsistency = 4920	363064	747321
chr1_MATERNAL	hap1_contig_3189_phaseblock_0	1	44287	hap2_contig_3189_phaseblock_0	3164	3165	relocation, inconsistency = -35694	3162	36356
chr1_MATERNAL	hap1_contig_3189_phaseblock_0	1	44287	hap2_contig_3189_phaseblock_0	39521	39522	relocation, inconsistency = -19035	36356	4439
chr1_MATERNAL	hap1_contig_4706_phaseblock_0	1	49053	hap2_contig_4706	11309	11310	relocation, inconsistency = 2449033	11308	30630
chr1_MATERNAL	hap1_contig_4706_phaseblock_0	1	49053	hap2_contig_4706	41940	41941	relocation, inconsistency = -2450973	30630	9076
chr1_MATERNAL	hap1_contig_606	1	141836	hap2_contig_606_phaseblock_0	6679	6680	local misassembly	6678	29102
chr1_MATERNAL	hap1_contig_606	1	141836	hap2_contig_606_phaseblock_0	35782	35783	relocation, inconsistency = -77114	29102	10132
chr1_MATERNAL	hap1_contig_606	1	141836	hap2_contig_606_phaseblock_0	45915	45916	relocation, inconsistency = 13126	10132	21479
chr1_MATERNAL	hap1_contig_606	1	141836	hap2_contig_606_phaseblock_0	67395	67791	translocation	21479	16707
chr1_MATERNAL	hap1_contig_606	1	141836	hap2_contig_606_phaseblock_0	84498	84499	translocation	16707	22118
chr1_MATERNAL	hap1_contig_606	1	141836	hap2_contig_606_phaseblock_0	106617	106621	relocation, inconsistency = -26368	22118	28895
