#CONTIG_NAME	CONTIG_START	CONTIG_END	SNP_COUNT	SNP_DENSITY	INDEL_COUNT	INDEL_DENSITY
contig_1060	18322	118323	267	2.669946601067979	15	0.1499970000599988	
contig_1128	9795	109796	411	4.109917801643967	9	0.08999820003599929	
contig_1254	682587	782588	88	0.8799824003519929	1	0.00999980000399992	
contig_1254	693754	793755	88	0.8799824003519929	1	0.00999980000399992	
contig_1507	0	74028	170	2.2963973577922165	6	0.08104931851031354	
contig_1529	6153	106154	133	1.3299734005319894	3	0.029999400011999758	
contig_3243	0	51352	312	6.075594415126672	5	0.0973652951142095	
contig_4081	76691	176692	323	3.229935401291974	3	0.029999400011999758	
contig_4081	83070	183071	323	3.229935401291974	3	0.029999400011999758	
contig_4081	93096	193301	323	3.223359878649981	3	0.029938327046284654	
contig_4305	0	89802	585	6.5142589891206315	20	0.22270970902976517	
contig_4305	27577	127578	714	7.139857202855944	26	0.2599948001039979	
contig_4305	36998	136999	684	6.839863202735945	32	0.31999360012799744	
contig_4305	47039	147040	491	4.909901801963961	27	0.2699946001079978	
contig_4305	84851	184852	327	3.2699346013079738	14	0.1399972000559989	
contig_1910	0	50587	195	3.8546690914841464	14	0.27674547323475923	
contig_3200	0	94718	193	2.0376059713468258	78	0.8234884236531214	
contig_1091	218416	318417	56	0.5599888002239956	1	0.00999980000399992	
contig_1091	224153	324199	57	0.5697322258538488	1	0.009995302207962258	
contig_1091	237150	337151	77	0.7699846003079939	1	0.00999980000399992	
contig_1091	271736	371737	143	1.4299714005719886	2	0.01999960000799984	
contig_1091	273018	373019	143	1.4299714005719886	2	0.01999960000799984	
contig_1130	0	63377	364	5.743317870554451	37	0.5837987945343811	
contig_1130	0	64150	364	5.674112640488846	37	0.5767641969727674	
contig_1130	0	77192	365	4.7284080162709055	37	0.4793180728822562	
contig_1145	0	87620	350	3.994476210040972	12	0.1369534700585476	
contig_1145	0	90615	415	4.579765162885142	13	0.14346252317471528	
contig_1145	43019	143020	402	4.019919601607968	13	0.12999740005199895	
contig_1253	294820	394821	269	2.6899462010759785	2	0.01999960000799984	
contig_1253	312353	412354	269	2.6899462010759785	2	0.01999960000799984	
contig_1269	66046	166047	2	0.01999960000799984	0	0.0	
contig_1269	68928	168929	2	0.01999960000799984	0	0.0	
contig_1269	66046	166047	2	0.01999960000799984	0	0.0	
contig_1269	68928	168929	2	0.01999960000799984	0	0.0	
contig_1636	233732	333733	475	4.749905001899962	35	0.34999300013999723	
contig_1739	0	64915	320	4.929447285723088	7	0.10783165937519255	
contig_1739	0	84644	322	3.8041231023687163	7	0.0826983283123634	
contig_1739	0	87819	322	3.6665907538146207	7	0.07970849464814393	
contig_1739	0	89512	322	3.5972428585792007	7	0.07820093170824349	
contig_1739	6332	106333	322	3.2199356012879745	7	0.06999860002799944	
contig_178	0	61212	21	0.3430643817489749	0	0.0	
contig_1830	0	80604	208	2.580485081570622	7	0.08684324793747286	
contig_1830	0	96993	219	2.257871620925006	7	0.07216941254098191	
contig_1830	16906	116907	335	3.349933001339973	9	0.08999820003599929	
contig_1892	0	68787	21	0.30528580566377855	1	0.014537419317322789	
