#Base quast results: C:\Users\Xiaotuantuan\Documents\quast_2\r10\raw_snp\quast_results
#compare quast results: C:\Users\Xiaotuantuan\Documents\quast_2\r10\raw_snp_filtered_indel\quast_results
##CHROM	BASE_PHASEBLOCK	BASE_CONTIG_START	BASE_CONTIG_END	COMP_PHASEBLOCK	COMP_CONTIG_START	COMP_CONTIG_END	MIS_MSG	LAST_FRAGMENT_LENGTH	NEXT_FRAGMENT_LENGTH
chr1_MATERNAL	hap1_contig_1060_phaseblock_0	1	114888	hap2_contig_1060_phaseblock_0	68322	68323	local misassembly	68321	17210
chr1_MATERNAL	hap1_contig_1128_phaseblock_0	1	88409	hap2_contig_1128_phaseblock_0	59795	59796	translocation	59794	27571
chr1_MATERNAL	hap1_contig_1507	1	24172	hap2_contig_1507	24027	24028	relocation, inconsistency = 72140	24026	3059
chr1_MATERNAL	hap1_contig_1529	1	56866	hap2_contig_1529	56162	56163	translocation	56161	727
chr1_MATERNAL	hap1_contig_1911_phaseblock_0	1	93325	hap2_contig_1911_phaseblock_0	4452	4453	relocation, inconsistency = 1252887	4451	11843
chr1_MATERNAL	hap1_contig_1911_phaseblock_0	1	93325	hap2_contig_1911_phaseblock_0	16296	16297	relocation, inconsistency = 952231	11843	51821
chr1_MATERNAL	hap1_contig_1911_phaseblock_0	1	93325	hap2_contig_1911_phaseblock_0	68118	68119	relocation, inconsistency = 47114	51821	6143
chr1_MATERNAL	hap1_contig_1911_phaseblock_0	1	93325	hap2_contig_1911_phaseblock_0	74262	74515	relocation, inconsistency = -328714	6143	17953
chr1_MATERNAL	hap1_contig_2364	1	31432	hap2_contig_2364_phaseblock_0	20858	20859	relocation, inconsistency = 1709564	20857	1795
chr1_MATERNAL	hap1_contig_2688_phaseblock_0	1	150389	hap2_contig_2688	108326	108327	translocation	108325	39913
chr1_MATERNAL	hap1_contig_2942	1	51593	hap1_contig_2942	51006	51007	translocation	51005	1054
chr1_MATERNAL	hap1_contig_2942	1	51593	hap2_contig_2942	51006	51007	translocation	51005	1054
chr1_MATERNAL	hap1_contig_3243_phaseblock_0	1	35139	hap2_contig_3243	1351	1352	translocation	1315	35816
chr1_MATERNAL	hap1_contig_4305_phaseblock_0	1	137942	hap2_contig_4305	47914	47915	relocation, inconsistency = -2651026	47913	37903
chr1_MATERNAL	hap1_contig_4305_phaseblock_0	1	137942	hap2_contig_4305	85818	85819	relocation, inconsistency = 1475271	37903	11511
chr1_MATERNAL	hap1_contig_4305_phaseblock_0	1	137942	hap2_contig_4305	97330	97554	relocation, inconsistency = 2587373	11511	990
chr1_MATERNAL	hap1_contig_4305_phaseblock_0	1	137942	hap2_contig_4305	98544	98545	relocation, inconsistency = -4344252	990	37811
chr1_MATERNAL	hap1_contig_4305_phaseblock_0	1	137942	hap2_contig_4305	136356	136357	relocation, inconsistency = -21311	37811	1811
chr1_PATERNAL	hap2_contig_1254_phaseblock_1	193618	303223	hap1_contig_1254_phaseblock_0	233210	233342	relocation, inconsistency = -117052	77010	1364
chr1_PATERNAL	hap2_contig_1254_phaseblock_1	193618	303223	hap1_contig_1254_phaseblock_0	234706	234707	relocation, inconsistency = 117391	1364	33243
chr1_PATERNAL	hap1_contig_1062_phaseblock_0	1	36886	hap2_contig_1062_phaseblock_0	18265	18266	relocation, inconsistency = 20958	4644	71186
