#Base quast results: C:\Users\Xiaotuantuan\Documents\quast_2\r10\raw_snp_raw_indel\quast_results
#compare quast results: C:\Users\Xiaotuantuan\Documents\quast_2\r10\raw_snp\quast_results
##CHROM	BASE_PHASEBLOCK	BASE_CONTIG_START	BASE_CONTIG_END	COMP_PHASEBLOCK	COMP_CONTIG_START	COMP_CONTIG_END	MIS_MSG	LAST_FRAGMENT_LENGTH	NEXT_FRAGMENT_LENGTH
chr1_MATERNAL	hap1_contig_1060_phaseblock_0	1	109325	hap2_contig_1060_phaseblock_0	68322	68323	local misassembly	68321	17210
chr1_MATERNAL	hap1_contig_1128_phaseblock_0	1	88409	hap2_contig_1128_phaseblock_0	59795	59796	translocation	59794	27571
chr1_MATERNAL	hap1_contig_1254_phaseblock_3	693308	787042	hap2_contig_1254_phaseblock_5	732587	732588	translocation	37483	11166
chr1_MATERNAL	hap1_contig_1254_phaseblock_3	693308	787042	hap2_contig_1254_phaseblock_5	743754	743755	translocation	11166	2386
chr1_MATERNAL	hap1_contig_1507	1	24172	hap2_contig_1507	24027	24028	relocation, inconsistency = 72140	24026	3058
chr1_MATERNAL	hap1_contig_1529	1	56866	hap2_contig_1529	56153	56154	translocation	56152	727
chr1_MATERNAL	hap1_contig_1734_phaseblock_0	1	117561	hap1_contig_1734_phaseblock_0	10466	10467	local misassembly	10465	106515
chr1_MATERNAL	hap1_contig_1734_phaseblock_0	1	117561	hap2_contig_1734_phaseblock_0	96224	96225	relocation, inconsistency = -109040	96223	2582
chr1_MATERNAL	hap1_contig_1734_phaseblock_0	1	117561	hap2_contig_1734_phaseblock_0	98807	98808	local misassembly	2582	10954
chr1_MATERNAL	hap1_contig_1734_phaseblock_0	1	117561	hap2_contig_1734_phaseblock_0	109762	109763	relocation, inconsistency = -1307701	10954	1796
chr1_MATERNAL	hap1_contig_1734_phaseblock_0	1	117561	hap2_contig_1734_phaseblock_0	111559	111815	relocation, inconsistency = 1414426	1796	8562
chr1_MATERNAL	hap1_contig_1912_phaseblock_0	1	81088	hap2_contig_1912_phaseblock_0	16776	17559	local misassembly	16775	22561
chr1_MATERNAL	hap1_contig_1912_phaseblock_0	1	81088	hap2_contig_1912_phaseblock_0	40120	40121	relocation, inconsistency = -2350884	22561	10147
chr1_MATERNAL	hap1_contig_1912_phaseblock_0	1	81088	hap2_contig_1912_phaseblock_0	50268	50269	relocation, inconsistency = 2379690	10147	26397
chr1_MATERNAL	hap1_contig_1912_phaseblock_0	1	81088	hap2_contig_1912_phaseblock_0	76666	76667	relocation, inconsistency = -29837	26397	3103
chr1_MATERNAL	hap1_contig_1924_phaseblock_0	1	57140	hap2_contig_1924	4241	4242	relocation, inconsistency = -4560066	4240	33475
chr1_MATERNAL	hap1_contig_1924_phaseblock_0	1	57140	hap2_contig_1924	37717	37718	relocation, inconsistency = 2499776	33475	6998
chr1_MATERNAL	hap1_contig_1924_phaseblock_0	1	57140	hap2_contig_1924	44716	45303	local misassembly	6998	9525
chr1_MATERNAL	hap1_contig_1928_phaseblock_0	1	101539	hap2_contig_1928	24255	24256	relocation, inconsistency = 1163789	24065	5058
chr1_MATERNAL	hap1_contig_1928_phaseblock_0	1	101539	hap2_contig_1928	29314	29315	relocation, inconsistency = -1139761	5058	60228
chr1_MATERNAL	hap1_contig_1928_phaseblock_0	1	101539	hap2_contig_1928	89543	89544	relocation, inconsistency = 20358	60228	15626
chr1_MATERNAL	hap1_contig_2176_phaseblock_0	1	28119	hap2_contig_2176_phaseblock_0	19422	19423	relocation, inconsistency = 284437	19421	8247
chr1_MATERNAL	hap1_contig_2942	1	51593	hap2_contig_2942	51006	51007	translocation	51005	1054
