#Base quast results: C:\Users\Xiaotuantuan\Documents\quast_2\r10\raw_snp_filtered_indel\quast_results
#compare quast results: C:\Users\Xiaotuantuan\Documents\quast_2\r10\raw_snp\quast_results
##CHROM	BASE_PHASEBLOCK	BASE_CONTIG_START	BASE_CONTIG_END	COMP_PHASEBLOCK	COMP_CONTIG_START	COMP_CONTIG_END	MIS_MSG	LAST_FRAGMENT_LENGTH	NEXT_FRAGMENT_LENGTH
chr1_MATERNAL	hap1_contig_1254_phaseblock_3	693307	787044	hap2_contig_1254_phaseblock_5	732587	732588	translocation	37483	11166
chr1_MATERNAL	hap1_contig_1254_phaseblock_3	693307	787044	hap2_contig_1254_phaseblock_5	743754	743755	translocation	11166	2386
chr1_MATERNAL	hap1_contig_1507	1	24172	hap2_contig_1507	24027	24028	relocation, inconsistency = 72140	24026	3058
chr1_MATERNAL	hap1_contig_1529	1	56866	hap2_contig_1529	56153	56154	translocation	56152	727
chr1_MATERNAL	hap1_contig_1912_phaseblock_0	1	81088	hap2_contig_1912_phaseblock_0	16776	17559	local misassembly	16775	22561
chr1_MATERNAL	hap1_contig_1912_phaseblock_0	1	81088	hap2_contig_1912_phaseblock_0	40120	40121	relocation, inconsistency = -2350884	22561	10147
chr1_MATERNAL	hap1_contig_1912_phaseblock_0	1	81088	hap2_contig_1912_phaseblock_0	50268	50269	relocation, inconsistency = 2379690	10147	26397
chr1_MATERNAL	hap1_contig_1912_phaseblock_0	1	81088	hap2_contig_1912_phaseblock_0	76666	76667	relocation, inconsistency = -29837	26397	3103
chr1_MATERNAL	hap1_contig_1924_phaseblock_0	1	57140	hap2_contig_1924	4241	4242	relocation, inconsistency = -4560066	4240	33475
chr1_MATERNAL	hap1_contig_1924_phaseblock_0	1	57140	hap2_contig_1924	37717	37718	relocation, inconsistency = 2499776	33475	6998
chr1_MATERNAL	hap1_contig_1924_phaseblock_0	1	57140	hap2_contig_1924	44716	45303	local misassembly	6998	9525
chr1_MATERNAL	hap1_contig_1928_phaseblock_0	1	101539	hap2_contig_1928	24255	24256	relocation, inconsistency = 1163789	24065	5058
chr1_MATERNAL	hap1_contig_1928_phaseblock_0	1	101539	hap2_contig_1928	29314	29315	relocation, inconsistency = -1139761	5058	60228
chr1_MATERNAL	hap1_contig_1928_phaseblock_0	1	101539	hap2_contig_1928	89543	89544	relocation, inconsistency = 20358	60228	15626
chr1_MATERNAL	hap1_contig_2688_phaseblock_0	1	150388	hap2_contig_2688	108328	108329	translocation	108327	39913
chr1_MATERNAL	hap1_contig_4081_phaseblock_1	68208	148840	hap2_contig_4081_phaseblock_0	126691	126692	relocation, inconsistency = -1019	122055	6378
chr1_MATERNAL	hap1_contig_4081_phaseblock_1	68208	148840	hap2_contig_4081_phaseblock_0	133070	133071	translocation	6378	10025
chr1_MATERNAL	hap1_contig_4081_phaseblock_1	68208	148840	hap2_contig_4081_phaseblock_0	143096	143301	translocation	10025	6892
chr1_MATERNAL	hap1_contig_4305_phaseblock_0	1	137942	hap2_contig_4305	39801	39802	relocation, inconsistency = -2039226	39800	37775
chr1_MATERNAL	hap1_contig_4305_phaseblock_0	1	137942	hap2_contig_4305	77577	77578	relocation, inconsistency = 4391125	37775	9420
chr1_MATERNAL	hap1_contig_4305_phaseblock_0	1	137942	hap2_contig_4305	86998	86999	relocation, inconsistency = -1949018	9420	10040
chr1_MATERNAL	hap1_contig_4305_phaseblock_0	1	137942	hap2_contig_4305	97039	97040	relocation, inconsistency = -2802160	10040	37811
chr1_MATERNAL	hap1_contig_4305_phaseblock_0	1	137942	hap2_contig_4305	134851	134852	relocation, inconsistency = -21311	37811	1811
chr1_PATERNAL	hap1_contig_1253_phaseblock_1	186895	425697	hap2_contig_1253_phaseblock_0	344820	344821	local misassembly	311184	17532
chr1_PATERNAL	hap1_contig_1253_phaseblock_1	186895	425697	hap2_contig_1253_phaseblock_0	362353	362354	local misassembly	17532	58598
chr1_PATERNAL	hap2_contig_2166_phaseblock_4	22988	79795	hap1_contig_2166_phaseblock_4	45566	45567	local misassembly	22578	1879
chr1_PATERNAL	hap2_contig_2166_phaseblock_4	22988	79795	hap1_contig_2166_phaseblock_4	47446	47447	relocation, inconsistency = 768534	1879	16846
chr1_PATERNAL	hap2_contig_2166_phaseblock_4	22988	79795	hap1_contig_2166_phaseblock_4	64293	64294	relocation, inconsistency = -3851	16846	66051
chr1_PATERNAL	hap1_contig_1081_phaseblock_0	1	43621	hap2_contig_1081_phaseblock_0	9130	9131	local misassembly	9129	16880
chr1_PATERNAL	hap1_contig_1081_phaseblock_0	1	43621	hap2_contig_1081_phaseblock_0	28160	28161	local misassembly	2148	14823
