#Base quast results: C:\Users\Xiaotuantuan\Documents\quast_2\r10\raw_snp_filtered_indel\quast_results
#compare quast results: C:\Users\Xiaotuantuan\Documents\quast_2\r10\filtered_snp_filtered_indel\quast_results
##CHROM	BASE_PHASEBLOCK	BASE_CONTIG_START	BASE_CONTIG_END	COMP_PHASEBLOCK	COMP_CONTIG_START	COMP_CONTIG_END	MIS_MSG	LAST_FRAGMENT_LENGTH	NEXT_FRAGMENT_LENGTH
chr1_MATERNAL	hap1_contig_1232_phaseblock_0	1	88631	hap1_contig_1232_phaseblock_0	13348	13349	translocation	13347	74590
chr1_MATERNAL	hap1_contig_1273_phaseblock_1	183046	343670	hap2_contig_1273_phaseblock_1	322772	322773	translocation	143252	16964
chr1_MATERNAL	hap1_contig_1273_phaseblock_1	183046	343670	hap2_contig_1273_phaseblock_1	339737	339738	relocation, inconsistency = 3812343	16964	386
chr1_MATERNAL	hap1_contig_1529	1	56866	hap2_contig_1529	56162	56163	translocation	56161	727
chr1_MATERNAL	hap1_contig_1912_phaseblock_0	1	81088	hap2_contig_1912_phaseblock_0	39270	39271	relocation, inconsistency = -2350884	39269	10147
chr1_MATERNAL	hap1_contig_1912_phaseblock_0	1	81088	hap2_contig_1912_phaseblock_0	49418	49419	relocation, inconsistency = 2379690	10147	26397
chr1_MATERNAL	hap1_contig_1912_phaseblock_0	1	81088	hap2_contig_1912_phaseblock_0	75816	75817	relocation, inconsistency = -29837	26397	3103
chr1_MATERNAL	hap1_contig_1924_phaseblock_0	1	57140	hap2_contig_1924	4241	4242	relocation, inconsistency = -4560066	4240	33475
chr1_MATERNAL	hap1_contig_1924_phaseblock_0	1	57140	hap2_contig_1924	37717	37718	relocation, inconsistency = 2499776	33475	6998
chr1_MATERNAL	hap1_contig_1924_phaseblock_0	1	57140	hap2_contig_1924	44716	45303	local misassembly	6998	9525
chr1_MATERNAL	hap1_contig_1928_phaseblock_0	1	101539	hap2_contig_1928	720	721	relocation, inconsistency = 1003718	719	23796
chr1_MATERNAL	hap1_contig_1928_phaseblock_0	1	101539	hap2_contig_1928	24517	24518	relocation, inconsistency = 1163789	23796	5058
chr1_MATERNAL	hap1_contig_1928_phaseblock_0	1	101539	hap2_contig_1928	29576	29577	relocation, inconsistency = -1139761	5058	60228
chr1_MATERNAL	hap1_contig_1928_phaseblock_0	1	101539	hap2_contig_1928	89805	89806	relocation, inconsistency = 20358	60228	15626
chr1_MATERNAL	hap1_contig_2364	1	31432	hap2_contig_2364_phaseblock_0	20919	20920	relocation, inconsistency = 1709564	20918	528
chr1_MATERNAL	hap1_contig_2688_phaseblock_0	1	150388	hap2_contig_2688_phaseblock_0	108325	108326	translocation	108324	39906
chr1_MATERNAL	hap1_contig_317_phaseblock_0	1	128834	hap2_contig_317_phaseblock_0	42227	42228	relocation, inconsistency = 14386	42226	86983
